date,price,quantity_sold,demand,day_of_week,promotion_flag
2022-06-11,3.98,181,195,Saturday,1
2022-06-11,4.35,103,121,Saturday,0
2022-06-11,2.86,114,133,Saturday,0
2022-06-11,4.62,125,129,Saturday,0
2022-06-11,5.23,121,132,Saturday,0
2022-06-11,3.65,126,134,Saturday,0
2022-06-11,2.52,121,130,Saturday,0
2022-06-11,2.82,187,201,Saturday,1
2022-06-11,3.75,115,126,Saturday,0
2022-06-11,3.09,129,140,Saturday,0
2022-06-11,2.75,114,130,Saturday,0
2022-06-11,2.58,120,128,Saturday,0
2022-06-11,3.31,124,133,Saturday,0
2022-06-11,3.46,112,129,Saturday,0
2022-06-11,5.45,103,119,Saturday,0
2022-06-11,4.36,113,121,Saturday,0
2022-06-11,5.02,130,131,Saturday,0
2022-06-11,4.17,115,127,Saturday,0
2022-06-11,3.55,116,136,Saturday,0
2022-06-11,4.39,137,137,Saturday,0
2022-06-11,3.26,180,193,Saturday,1
2022-06-11,4.46,118,135,Saturday,0
2022-06-11,4.75,121,130,Saturday,0
2022-06-11,4.19,135,135,Saturday,0
2022-06-11,2.02,174,201,Saturday,1
2022-06-11,3.64,162,188,Saturday,1
2022-06-11,3.35,112,128,Saturday,0
2022-06-11,3.27,125,131,Saturday,0
2022-06-11,2.01,187,202,Saturday,1
2022-06-11,4.55,115,134,Saturday,0
2022-06-11,4.68,126,136,Saturday,0
2022-06-11,3.41,124,127,Saturday,0
2022-06-11,2.58,128,133,Saturday,0
2022-06-11,3.83,130,132,Saturday,0
2022-06-11,3.9,112,129,Saturday,0
2022-06-11,4.15,113,126,Saturday,0
2022-06-11,2.9,118,135,Saturday,0
2022-06-11,3.34,115,122,Saturday,0
2022-06-11,5.07,120,126,Saturday,0
2022-06-11,3.99,119,136,Saturday,0
2022-06-11,4.88,116,130,Saturday,0
2022-06-11,3.23,129,133,Saturday,0
2022-06-11,3.23,119,123,Saturday,0
2022-06-11,3.45,122,138,Saturday,0
2022-06-11,3.44,168,191,Saturday,1
2022-06-11,3.65,129,136,Saturday,0
2022-06-11,4.27,128,129,Saturday,0
2022-06-11,4.98,124,132,Saturday,0
2022-06-11,5.45,128,130,Saturday,0
2022-06-12,2.5,114,130,Sunday,0
2022-06-12,3.08,124,131,Sunday,0
2022-06-12,2.02,190,203,Sunday,1
2022-06-12,4.44,116,134,Sunday,0
2022-06-12,3.18,125,136,Sunday,0
2022-06-12,3.52,172,196,Sunday,1
2022-06-12,5.35,119,127,Sunday,0
2022-06-12,3.07,178,190,Sunday,1
2022-06-12,4.89,113,126,Sunday,0
2022-06-12,4.95,109,128,Sunday,0
2022-06-12,3.27,176,194,Sunday,1
2022-06-12,4.71,115,127,Sunday,0
2022-06-12,3.65,118,123,Sunday,0
2022-06-12,3.84,119,125,Sunday,0
2022-06-12,4.01,117,134,Sunday,0
2022-06-12,4.1,173,190,Sunday,1
2022-06-12,2.53,116,131,Sunday,0
2022-06-12,3.62,179,194,Sunday,1
2022-06-12,4.23,109,123,Sunday,0
2022-06-12,5.4,125,125,Sunday,0
2022-06-12,5.46,131,132,Sunday,0
2022-06-12,3.71,175,192,Sunday,1
2022-06-12,3.36,132,136,Sunday,0
2022-06-12,5.01,112,130,Sunday,0
2022-06-12,3.98,120,133,Sunday,0
2022-06-12,3.29,187,193,Sunday,1
2022-06-12,4.55,126,130,Sunday,0
2022-06-12,4.16,121,127,Sunday,0
2022-06-12,4.4,110,128,Sunday,0
2022-06-12,5.38,125,131,Sunday,0
2022-06-12,3.01,123,125,Sunday,0
2022-06-12,3.78,125,130,Sunday,0
2022-06-12,3.58,109,128,Sunday,0
2022-06-12,5.16,137,139,Sunday,0
2022-06-12,3.55,119,129,Sunday,0
2022-06-12,5.41,115,133,Sunday,0
2022-06-12,2.12,177,196,Sunday,1
2022-06-12,5.5,107,124,Sunday,0
2022-06-12,2.97,183,193,Sunday,1
2022-06-12,3.87,193,198,Sunday,1
2022-06-12,2.86,114,125,Sunday,0
2022-06-12,4.64,121,139,Sunday,0
2022-06-12,3.13,125,133,Sunday,0
2022-06-12,3.23,116,125,Sunday,0
2022-06-12,5.02,121,129,Sunday,0
2022-06-12,2.83,120,131,Sunday,0
2022-06-12,3.94,172,194,Sunday,1
2022-06-12,3.41,169,195,Sunday,1
2022-06-12,2.92,121,129,Sunday,0
2022-06-12,4.62,125,128,Sunday,0
2022-06-13,4.3,96,102,Monday,0
2022-06-13,2.75,100,102,Monday,0
2022-06-13,3.5,81,94,Monday,0
2022-06-13,4.31,91,103,Monday,0
2022-06-13,2.66,92,93,Monday,0
2022-06-13,4.02,151,157,Monday,1
2022-06-13,3.61,104,109,Monday,0
2022-06-13,3,138,156,Monday,1
2022-06-13,3.76,88,100,Monday,0
2022-06-13,5.24,103,105,Monday,0
2022-06-13,2.59,95,101,Monday,0
2022-06-13,3.38,88,90,Monday,0
2022-06-13,2.79,81,94,Monday,0
2022-06-13,4.03,100,103,Monday,0
2022-06-13,2.9,142,154,Monday,1
2022-06-13,2.98,92,95,Monday,0
2022-06-13,2.87,103,104,Monday,0
2022-06-13,4.15,93,95,Monday,0
2022-06-13,3.69,123,141,Monday,1
2022-06-13,3.36,97,100,Monday,0
2022-06-13,2.85,96,104,Monday,0
2022-06-13,2.27,140,151,Monday,1
2022-06-13,3.44,87,94,Monday,0
2022-06-13,3.78,90,100,Monday,0
2022-06-13,3.27,135,149,Monday,1
2022-06-13,4.57,87,100,Monday,0
2022-06-13,3.6,95,102,Monday,0
2022-06-13,4.61,85,86,Monday,0
2022-06-13,4.32,100,113,Monday,0
2022-06-13,4.56,98,99,Monday,0
2022-06-13,3.98,91,94,Monday,0
2022-06-13,2.7,143,153,Monday,1
2022-06-13,5.13,87,97,Monday,0
2022-06-13,3.72,93,99,Monday,0
2022-06-13,3.57,86,93,Monday,0
2022-06-13,5.15,94,99,Monday,0
2022-06-13,4.08,98,99,Monday,0
2022-06-13,4.88,88,97,Monday,0
2022-06-13,3,85,97,Monday,0
2022-06-13,2.24,135,153,Monday,1
2022-06-13,3.49,109,112,Monday,0
2022-06-13,5.26,87,99,Monday,0
2022-06-13,3.29,134,145,Monday,1
2022-06-13,3.11,85,100,Monday,0
2022-06-13,3.45,96,97,Monday,0
2022-06-13,5.02,85,95,Monday,0
2022-06-13,3.96,95,102,Monday,0
2022-06-13,3.62,93,100,Monday,0
2022-06-13,2.94,130,147,Monday,1
2022-06-13,2.85,138,145,Monday,1
2022-06-14,3.48,134,151,Tuesday,1
2022-06-14,2.74,95,104,Tuesday,0
2022-06-14,3.82,94,95,Tuesday,0
2022-06-14,5.49,105,109,Tuesday,0
2022-06-14,3.66,139,157,Tuesday,1
2022-06-14,2.87,143,155,Tuesday,1
2022-06-14,5.05,92,104,Tuesday,0
2022-06-14,5.29,104,104,Tuesday,0
2022-06-14,4.13,99,103,Tuesday,0
2022-06-14,4.22,141,149,Tuesday,1
2022-06-14,3.4,79,93,Tuesday,0
2022-06-14,5.1,103,104,Tuesday,0
2022-06-14,4.36,89,97,Tuesday,0
2022-06-14,2.87,95,105,Tuesday,0
2022-06-14,2.87,98,103,Tuesday,0
2022-06-14,3.22,88,103,Tuesday,0
2022-06-14,2.94,97,112,Tuesday,0
2022-06-14,3.88,91,106,Tuesday,0
2022-06-14,4.51,99,105,Tuesday,0
2022-06-14,4.09,134,147,Tuesday,1
2022-06-14,5.33,94,102,Tuesday,0
2022-06-14,2.75,83,95,Tuesday,0
2022-06-14,4.64,86,99,Tuesday,0
2022-06-14,4.74,106,108,Tuesday,0
2022-06-14,3.49,87,96,Tuesday,0
2022-06-14,4.49,88,100,Tuesday,0
2022-06-14,3.36,90,103,Tuesday,0
2022-06-14,3.83,143,149,Tuesday,1
2022-06-14,4.65,95,96,Tuesday,0
2022-06-14,3.31,84,89,Tuesday,0
2022-06-14,3.88,105,106,Tuesday,0
2022-06-14,4.45,81,93,Tuesday,0
2022-06-14,3.07,90,95,Tuesday,0
2022-06-14,4.82,101,101,Tuesday,0
2022-06-14,5.01,96,104,Tuesday,0
2022-06-14,3.27,136,158,Tuesday,1
2022-06-14,2.76,83,94,Tuesday,0
2022-06-14,3.06,83,93,Tuesday,0
2022-06-14,2.58,94,98,Tuesday,0
2022-06-14,5.08,86,100,Tuesday,0
2022-06-14,4.23,91,98,Tuesday,0
2022-06-14,5.37,96,105,Tuesday,0
2022-06-14,3.73,94,107,Tuesday,0
2022-06-14,4.09,94,97,Tuesday,0
2022-06-14,5.15,89,95,Tuesday,0
2022-06-14,3.46,94,94,Tuesday,0
2022-06-14,2.74,83,95,Tuesday,0
2022-06-14,3.47,99,102,Tuesday,0
2022-06-14,5.34,95,101,Tuesday,0
2022-06-14,3.39,92,102,Tuesday,0
2022-06-15,4.17,102,102,Wednesday,0
2022-06-15,5.36,87,93,Wednesday,0
2022-06-15,4.35,80,93,Wednesday,0
2022-06-15,4.57,89,97,Wednesday,0
2022-06-15,4.63,93,101,Wednesday,0
2022-06-15,4.94,87,99,Wednesday,0
2022-06-15,3.99,99,100,Wednesday,0
2022-06-15,2.35,140,144,Wednesday,1
2022-06-15,3.5,96,99,Wednesday,0
2022-06-15,2.98,139,146,Wednesday,1
2022-06-15,3.07,86,93,Wednesday,0
2022-06-15,2.11,144,149,Wednesday,1
2022-06-15,3.69,89,98,Wednesday,0
2022-06-15,5.07,102,104,Wednesday,0
2022-06-15,4.29,108,109,Wednesday,0
2022-06-15,3.96,102,103,Wednesday,0
2022-06-15,4.26,128,144,Wednesday,1
2022-06-15,3.41,84,97,Wednesday,0
2022-06-15,4.09,126,147,Wednesday,1
2022-06-15,5.43,99,103,Wednesday,0
2022-06-15,2.77,93,106,Wednesday,0
2022-06-15,3.33,143,151,Wednesday,1
2022-06-15,4.42,98,104,Wednesday,0
2022-06-15,3.57,94,100,Wednesday,0
2022-06-15,3.64,151,152,Wednesday,1
2022-06-15,5.4,92,96,Wednesday,0
2022-06-15,5.18,85,91,Wednesday,0
2022-06-15,5.17,105,106,Wednesday,0
2022-06-15,4.83,90,100,Wednesday,0
2022-06-15,3.2,96,97,Wednesday,0
2022-06-15,5.2,90,100,Wednesday,0
2022-06-15,2.41,128,145,Wednesday,1
2022-06-15,3.62,95,96,Wednesday,0
2022-06-15,2.47,142,146,Wednesday,1
2022-06-15,3.72,92,104,Wednesday,0
2022-06-15,4.5,98,99,Wednesday,0
2022-06-15,5.28,99,103,Wednesday,0
2022-06-15,5.38,99,101,Wednesday,0
2022-06-15,5.17,91,98,Wednesday,0
2022-06-15,3.94,144,156,Wednesday,1
2022-06-15,2.4,152,153,Wednesday,1
2022-06-15,4.04,94,106,Wednesday,0
2022-06-15,5.08,101,104,Wednesday,0
2022-06-15,5,94,97,Wednesday,0
2022-06-15,4.16,96,97,Wednesday,0
2022-06-15,3.57,91,106,Wednesday,0
2022-06-15,3.63,98,100,Wednesday,0
2022-06-15,2.85,93,102,Wednesday,0
2022-06-15,3.15,87,97,Wednesday,0
2022-06-15,3.01,99,99,Wednesday,0
2022-06-16,4.79,94,110,Thursday,0
2022-06-16,4.49,84,90,Thursday,0
2022-06-16,3.17,147,149,Thursday,1
2022-06-16,2.98,92,95,Thursday,0
2022-06-16,4.49,99,100,Thursday,0
2022-06-16,3.37,138,154,Thursday,1
2022-06-16,3.05,141,157,Thursday,1
2022-06-16,3.98,103,107,Thursday,0
2022-06-16,3.9,130,153,Thursday,1
2022-06-16,2.53,98,101,Thursday,0
2022-06-16,3.7,138,145,Thursday,1
2022-06-16,4.26,84,98,Thursday,0
2022-06-16,2.61,93,95,Thursday,0
2022-06-16,3.79,78,91,Thursday,0
2022-06-16,4.8,87,93,Thursday,0
2022-06-16,3.46,143,154,Thursday,1
2022-06-16,3.01,92,95,Thursday,0
2022-06-16,3.24,96,97,Thursday,0
2022-06-16,3.36,98,107,Thursday,0
2022-06-16,4.21,141,157,Thursday,1
2022-06-16,2.26,133,145,Thursday,1
2022-06-16,4.11,93,100,Thursday,0
2022-06-16,5.2,90,101,Thursday,0
2022-06-16,3.65,138,153,Thursday,1
2022-06-16,4.34,91,100,Thursday,0
2022-06-16,2.99,89,97,Thursday,0
2022-06-16,2.66,83,97,Thursday,0
2022-06-16,3.94,132,154,Thursday,1
2022-06-16,3.77,92,97,Thursday,0
2022-06-16,4.19,85,95,Thursday,0
2022-06-16,5.32,96,101,Thursday,0
2022-06-16,3.05,91,101,Thursday,0
2022-06-16,3.44,94,97,Thursday,0
2022-06-16,5.32,92,103,Thursday,0
2022-06-16,4.78,107,109,Thursday,0
2022-06-16,3.78,99,110,Thursday,0
2022-06-16,5.04,89,96,Thursday,0
2022-06-16,4.03,106,108,Thursday,0
2022-06-16,4.14,89,104,Thursday,0
2022-06-16,2.54,89,103,Thursday,0
2022-06-16,5.36,90,99,Thursday,0
2022-06-16,2.06,149,155,Thursday,1
2022-06-16,2.54,83,92,Thursday,0
2022-06-16,5.11,101,106,Thursday,0
2022-06-16,3.66,137,141,Thursday,1
2022-06-16,3.01,144,148,Thursday,1
2022-06-16,3.75,101,111,Thursday,0
2022-06-16,4.08,97,102,Thursday,0
2022-06-16,3.12,98,98,Thursday,0
2022-06-16,4.22,137,153,Thursday,1
2022-06-17,2.75,146,158,Friday,1
2022-06-17,5.15,93,99,Friday,0
2022-06-17,3.74,149,151,Friday,1
2022-06-17,3.58,141,151,Friday,1
2022-06-17,5.11,83,96,Friday,0
2022-06-17,2.87,99,99,Friday,0
2022-06-17,4.25,139,156,Friday,1
2022-06-17,2.66,128,148,Friday,1
2022-06-17,4.28,96,102,Friday,0
2022-06-17,2.93,139,150,Friday,1
2022-06-17,4.02,97,100,Friday,0
2022-06-17,2.81,84,95,Friday,0
2022-06-17,2.75,89,97,Friday,0
2022-06-17,2.95,87,96,Friday,0
2022-06-17,2.52,84,95,Friday,0
2022-06-17,4.97,101,106,Friday,0
2022-06-17,3.13,94,101,Friday,0
2022-06-17,4.7,85,98,Friday,0
2022-06-17,2.98,92,99,Friday,0
2022-06-17,4.43,86,98,Friday,0
2022-06-17,3.5,90,99,Friday,0
2022-06-17,3.51,99,105,Friday,0
2022-06-17,2.63,87,94,Friday,0
2022-06-17,5.26,104,106,Friday,0
2022-06-17,4.64,93,108,Friday,0
2022-06-17,5.4,90,103,Friday,0
2022-06-17,4.36,95,108,Friday,0
2022-06-17,3.98,139,161,Friday,1
2022-06-17,4.02,87,98,Friday,0
2022-06-17,3.51,147,148,Friday,1
2022-06-17,5.28,94,109,Friday,0
2022-06-17,2.84,103,108,Friday,0
2022-06-17,3.65,94,105,Friday,0
2022-06-17,3.05,154,155,Friday,1
2022-06-17,2.77,141,161,Friday,1
2022-06-17,3.64,91,96,Friday,0
2022-06-17,3.2,134,147,Friday,1
2022-06-17,5.1,96,101,Friday,0
2022-06-17,3.1,102,103,Friday,0
2022-06-17,5.08,98,108,Friday,0
2022-06-17,4.64,85,99,Friday,0
2022-06-17,3.54,104,107,Friday,0
2022-06-17,3.1,93,99,Friday,0
2022-06-17,2.84,138,145,Friday,1
2022-06-17,3.68,95,100,Friday,0
2022-06-17,4.12,89,98,Friday,0
2022-06-17,3.08,83,96,Friday,0
2022-06-17,3.72,136,151,Friday,1
2022-06-17,3.31,103,113,Friday,0
2022-06-17,3.05,131,153,Friday,1
2022-06-18,3.7,186,197,Saturday,1
2022-06-18,4.46,118,129,Saturday,0
2022-06-18,2.95,113,133,Saturday,0
2022-06-18,2.61,122,136,Saturday,0
2022-06-18,2.07,166,191,Saturday,1
2022-06-18,4.12,119,130,Saturday,0
2022-06-18,3.18,127,135,Saturday,0
2022-06-18,2.75,175,196,Saturday,1
2022-06-18,4.72,115,130,Saturday,0
2022-06-18,3.14,123,129,Saturday,0
2022-06-18,2.79,119,127,Saturday,0
2022-06-18,5.48,121,126,Saturday,0
2022-06-18,4.05,125,126,Saturday,0
2022-06-18,3.53,114,122,Saturday,0
2022-06-18,3.29,192,205,Saturday,1
2022-06-18,2.38,191,196,Saturday,1
2022-06-18,4.2,186,194,Saturday,1
2022-06-18,2.66,119,124,Saturday,0
2022-06-18,4.9,132,141,Saturday,0
2022-06-18,4.41,119,131,Saturday,0
2022-06-18,3.64,134,139,Saturday,0
2022-06-18,3.25,111,129,Saturday,0
2022-06-18,3.7,112,130,Saturday,0
2022-06-18,2.75,126,126,Saturday,0
2022-06-18,3.05,120,126,Saturday,0
2022-06-18,5.2,119,130,Saturday,0
2022-06-18,5.2,109,122,Saturday,0
2022-06-18,3.28,127,134,Saturday,0
2022-06-18,5.1,120,127,Saturday,0
2022-06-18,3.04,130,132,Saturday,0
2022-06-18,4.44,108,126,Saturday,0
2022-06-18,3.09,174,188,Saturday,1
2022-06-18,5.06,116,130,Saturday,0
2022-06-18,4.3,119,125,Saturday,0
2022-06-18,4.39,124,130,Saturday,0
2022-06-18,4.18,123,131,Saturday,0
2022-06-18,2.31,168,187,Saturday,1
2022-06-18,3.66,172,189,Saturday,1
2022-06-18,4.5,118,126,Saturday,0
2022-06-18,3.6,134,134,Saturday,0
2022-06-18,3.09,173,195,Saturday,1
2022-06-18,2.66,113,129,Saturday,0
2022-06-18,3.34,190,197,Saturday,1
2022-06-18,3.64,107,125,Saturday,0
2022-06-18,3.89,113,133,Saturday,0
2022-06-18,3.9,132,135,Saturday,0
2022-06-18,5.19,123,137,Saturday,0
2022-06-18,4.64,117,130,Saturday,0
2022-06-18,4.58,113,132,Saturday,0
2022-06-18,3.87,112,129,Saturday,0
2022-06-19,4.36,112,131,Sunday,0
2022-06-19,4.62,130,136,Sunday,0
2022-06-19,3.9,112,129,Sunday,0
2022-06-19,2.55,127,135,Sunday,0
2022-06-19,4.28,114,128,Sunday,0
2022-06-19,4.06,125,139,Sunday,0
2022-06-19,2.67,126,132,Sunday,0
2022-06-19,4.96,110,129,Sunday,0
2022-06-19,2.17,181,192,Sunday,1
2022-06-19,4.81,112,121,Sunday,0
2022-06-19,3.07,117,132,Sunday,0
2022-06-19,3.12,177,198,Sunday,1
2022-06-19,4.39,115,128,Sunday,0
2022-06-19,4.7,127,137,Sunday,0
2022-06-19,2.94,124,127,Sunday,0
2022-06-19,2.14,181,196,Sunday,1
2022-06-19,2.55,119,129,Sunday,0
2022-06-19,3.09,117,126,Sunday,0
2022-06-19,2.94,173,190,Sunday,1
2022-06-19,2.7,128,134,Sunday,0
2022-06-19,5.03,120,133,Sunday,0
2022-06-19,4.19,109,128,Sunday,0
2022-06-19,2.83,121,132,Sunday,0
2022-06-19,4.63,112,126,Sunday,0
2022-06-19,3.82,117,126,Sunday,0
2022-06-19,2.26,191,196,Sunday,1
2022-06-19,3.62,122,130,Sunday,0
2022-06-19,2.22,178,198,Sunday,1
2022-06-19,4.88,119,134,Sunday,0
2022-06-19,4.19,138,141,Sunday,0
2022-06-19,2.07,182,192,Sunday,1
2022-06-19,3.18,190,197,Sunday,1
2022-06-19,2.98,113,132,Sunday,0
2022-06-19,3.44,116,134,Sunday,0
2022-06-19,3.85,125,136,Sunday,0
2022-06-19,3.56,177,192,Sunday,1
2022-06-19,5.26,116,125,Sunday,0
2022-06-19,3.37,131,134,Sunday,0
2022-06-19,3.09,111,127,Sunday,0
2022-06-19,3.34,190,195,Sunday,1
2022-06-19,3.88,121,128,Sunday,0
2022-06-19,2.53,133,133,Sunday,0
2022-06-19,4.87,108,124,Sunday,0
2022-06-19,2.42,194,195,Sunday,1
2022-06-19,3.82,113,129,Sunday,0
2022-06-19,4.8,118,124,Sunday,0
2022-06-19,5.23,134,136,Sunday,0
2022-06-19,2.95,121,132,Sunday,0
2022-06-19,4.61,123,131,Sunday,0
2022-06-19,2.48,186,194,Sunday,1
2022-06-20,3.34,93,101,Monday,0
2022-06-20,4.99,86,96,Monday,0
2022-06-20,4.32,84,97,Monday,0
2022-06-20,2.71,93,93,Monday,0
2022-06-20,5.01,92,94,Monday,0
2022-06-20,4.29,144,156,Monday,1
2022-06-20,2.68,90,106,Monday,0
2022-06-20,5.4,88,93,Monday,0
2022-06-20,4.26,140,149,Monday,1
2022-06-20,5.3,87,101,Monday,0
2022-06-20,2.96,132,153,Monday,1
2022-06-20,5.43,95,98,Monday,0
2022-06-20,4.26,140,146,Monday,1
2022-06-20,4.4,93,96,Monday,0
2022-06-20,4.32,90,104,Monday,0
2022-06-20,5.02,98,102,Monday,0
2022-06-20,4.72,89,91,Monday,0
2022-06-20,5.39,92,102,Monday,0
2022-06-20,3.72,92,101,Monday,0
2022-06-20,3.64,99,109,Monday,0
2022-06-20,4.06,89,102,Monday,0
2022-06-20,5.07,81,93,Monday,0
2022-06-20,5.44,93,97,Monday,0
2022-06-20,3.85,138,146,Monday,1
2022-06-20,5.33,95,97,Monday,0
2022-06-20,4.96,100,105,Monday,0
2022-06-20,3.55,89,91,Monday,0
2022-06-20,5.31,92,106,Monday,0
2022-06-20,4.18,87,99,Monday,0
2022-06-20,5.06,102,106,Monday,0
2022-06-20,4.65,83,95,Monday,0
2022-06-20,4.34,126,141,Monday,1
2022-06-20,3.62,131,149,Monday,1
2022-06-20,5.3,103,108,Monday,0
2022-06-20,2.76,91,92,Monday,0
2022-06-20,3.76,90,105,Monday,0
2022-06-20,2.75,93,105,Monday,0
2022-06-20,3.9,152,153,Monday,1
2022-06-20,5.34,92,95,Monday,0
2022-06-20,4.84,83,93,Monday,0
2022-06-20,5.11,89,96,Monday,0
2022-06-20,3.83,103,105,Monday,0
2022-06-20,4.08,84,97,Monday,0
2022-06-20,2.75,106,108,Monday,0
2022-06-20,3.05,93,102,Monday,0
2022-06-20,3.9,138,148,Monday,1
2022-06-20,4.66,84,97,Monday,0
2022-06-20,2.05,132,153,Monday,1
2022-06-20,3.41,98,101,Monday,0
2022-06-20,4.64,81,93,Monday,0
2022-06-21,4.06,95,99,Tuesday,0
2022-06-21,3.04,94,99,Tuesday,0
2022-06-21,4.46,93,103,Tuesday,0
2022-06-21,3.72,145,151,Tuesday,1
2022-06-21,4.14,99,103,Tuesday,0
2022-06-21,2.1,134,144,Tuesday,1
2022-06-21,5.38,103,105,Tuesday,0
2022-06-21,3.88,96,99,Tuesday,0
2022-06-21,3.54,97,102,Tuesday,0
2022-06-21,5.18,92,99,Tuesday,0
2022-06-21,3.68,100,106,Tuesday,0
2022-06-21,4.12,95,103,Tuesday,0
2022-06-21,4.3,99,99,Tuesday,0
2022-06-21,3.17,82,93,Tuesday,0
2022-06-21,3.66,100,100,Tuesday,0
2022-06-21,2.73,136,155,Tuesday,1
2022-06-21,2.71,130,147,Tuesday,1
2022-06-21,2.5,88,99,Tuesday,0
2022-06-21,4.63,92,98,Tuesday,0
2022-06-21,5.28,103,103,Tuesday,0
2022-06-21,3.4,91,99,Tuesday,0
2022-06-21,5.16,88,102,Tuesday,0
2022-06-21,4.48,92,105,Tuesday,0
2022-06-21,3.65,87,97,Tuesday,0
2022-06-21,3.24,101,106,Tuesday,0
2022-06-21,3.49,97,104,Tuesday,0
2022-06-21,3.91,84,95,Tuesday,0
2022-06-21,4.32,85,100,Tuesday,0
2022-06-21,5.44,90,100,Tuesday,0
2022-06-21,4.84,89,103,Tuesday,0
2022-06-21,2.81,105,106,Tuesday,0
2022-06-21,5.28,91,99,Tuesday,0
2022-06-21,4.16,90,97,Tuesday,0
2022-06-21,4.93,98,100,Tuesday,0
2022-06-21,2.38,149,149,Tuesday,1
2022-06-21,4.26,131,154,Tuesday,1
2022-06-21,3.96,78,91,Tuesday,0
2022-06-21,3.58,155,162,Tuesday,1
2022-06-21,4.25,99,102,Tuesday,0
2022-06-21,3.81,94,99,Tuesday,0
2022-06-21,5.01,106,107,Tuesday,0
2022-06-21,2.58,142,151,Tuesday,1
2022-06-21,2.88,98,102,Tuesday,0
2022-06-21,2.74,91,97,Tuesday,0
2022-06-21,3.75,94,98,Tuesday,0
2022-06-21,2.89,91,101,Tuesday,0
2022-06-21,3.01,95,99,Tuesday,0
2022-06-21,3.42,88,103,Tuesday,0
2022-06-21,3.89,140,146,Tuesday,1
2022-06-21,5.1,94,96,Tuesday,0
2022-06-22,2.57,83,97,Wednesday,0
2022-06-22,3.64,88,100,Wednesday,0
2022-06-22,2.63,83,94,Wednesday,0
2022-06-22,3.46,90,99,Wednesday,0
2022-06-22,2.7,88,102,Wednesday,0
2022-06-22,3.58,147,149,Wednesday,1
2022-06-22,2.81,99,101,Wednesday,0
2022-06-22,3.72,75,87,Wednesday,0
2022-06-22,2.88,144,148,Wednesday,1
2022-06-22,4.48,93,104,Wednesday,0
2022-06-22,4.51,87,99,Wednesday,0
2022-06-22,4.38,124,144,Wednesday,1
2022-06-22,4.41,86,96,Wednesday,0
2022-06-22,5.43,94,99,Wednesday,0
2022-06-22,2.72,87,94,Wednesday,0
2022-06-22,3.38,109,109,Wednesday,0
2022-06-22,3.4,133,149,Wednesday,1
2022-06-22,4.22,132,152,Wednesday,1
2022-06-22,2.93,85,100,Wednesday,0
2022-06-22,3.13,94,97,Wednesday,0
2022-06-22,5.34,86,98,Wednesday,0
2022-06-22,3.16,146,150,Wednesday,1
2022-06-22,4.65,96,98,Wednesday,0
2022-06-22,5.11,98,99,Wednesday,0
2022-06-22,4.65,84,96,Wednesday,0
2022-06-22,2.92,96,98,Wednesday,0
2022-06-22,4.4,96,101,Wednesday,0
2022-06-22,2.58,82,93,Wednesday,0
2022-06-22,5.36,99,101,Wednesday,0
2022-06-22,3.07,93,102,Wednesday,0
2022-06-22,2.2,135,148,Wednesday,1
2022-06-22,2.75,94,101,Wednesday,0
2022-06-22,3.74,125,146,Wednesday,1
2022-06-22,2.49,131,149,Wednesday,1
2022-06-22,3.99,91,101,Wednesday,0
2022-06-22,3.41,82,92,Wednesday,0
2022-06-22,4.96,86,92,Wednesday,0
2022-06-22,4.11,102,110,Wednesday,0
2022-06-22,2.72,91,92,Wednesday,0
2022-06-22,3.49,87,98,Wednesday,0
2022-06-22,3.65,86,97,Wednesday,0
2022-06-22,4.04,90,105,Wednesday,0
2022-06-22,2.18,129,150,Wednesday,1
2022-06-22,3.18,102,103,Wednesday,0
2022-06-22,2.58,139,158,Wednesday,1
2022-06-22,3.45,95,103,Wednesday,0
2022-06-22,4.79,87,98,Wednesday,0
2022-06-22,3.7,85,98,Wednesday,0
2022-06-22,3.43,87,93,Wednesday,0
2022-06-22,3.13,81,94,Wednesday,0
2022-06-23,2.64,97,99,Thursday,0
2022-06-23,2.12,147,148,Thursday,1
2022-06-23,3.25,100,106,Thursday,0
2022-06-23,3.67,99,106,Thursday,0
2022-06-23,3.31,104,110,Thursday,0
2022-06-23,2.34,148,150,Thursday,1
2022-06-23,3.54,89,95,Thursday,0
2022-06-23,3.32,91,103,Thursday,0
2022-06-23,3.75,92,100,Thursday,0
2022-06-23,3.63,89,103,Thursday,0
2022-06-23,4.41,92,96,Thursday,0
2022-06-23,3.43,106,107,Thursday,0
2022-06-23,3.91,89,102,Thursday,0
2022-06-23,4.59,94,99,Thursday,0
2022-06-23,3.62,134,143,Thursday,1
2022-06-23,5.45,93,96,Thursday,0
2022-06-23,2.71,135,147,Thursday,1
2022-06-23,2.26,137,153,Thursday,1
2022-06-23,4.44,100,104,Thursday,0
2022-06-23,4.89,101,105,Thursday,0
2022-06-23,3.44,101,102,Thursday,0
2022-06-23,4.16,96,102,Thursday,0
2022-06-23,3.5,99,100,Thursday,0
2022-06-23,2.75,94,96,Thursday,0
2022-06-23,4.06,88,101,Thursday,0
2022-06-23,5.41,91,100,Thursday,0
2022-06-23,5.13,82,95,Thursday,0
2022-06-23,4.36,102,103,Thursday,0
2022-06-23,3.96,88,93,Thursday,0
2022-06-23,3.92,89,98,Thursday,0
2022-06-23,3.43,103,105,Thursday,0
2022-06-23,2.65,86,98,Thursday,0
2022-06-23,3.98,146,147,Thursday,1
2022-06-23,3.97,98,107,Thursday,0
